@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958407-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-08235B,AN-08235B,ORCHARD MILL TROUT FARM (INLET),2020-02-21T11:13:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",25,"",mg/l,RIVER / RUNNING SURFACE WATER,true,COMPLIANCE AUDIT (PERMIT),488400,230700
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958407-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-08235B,AN-08235B,ORCHARD MILL TROUT FARM (INLET),2020-02-21T11:13:00,BOD ATU,BOD : 5 Day ATU,0085,"",1.3,"",mg/l,RIVER / RUNNING SURFACE WATER,true,COMPLIANCE AUDIT (PERMIT),488400,230700
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958407-9901,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-08235B,AN-08235B,ORCHARD MILL TROUT FARM (INLET),2020-02-21T11:13:00,O Diss %sat,"Oxygen, Dissolved, % Saturation",9901,"",87.6,"",%,RIVER / RUNNING SURFACE WATER,true,COMPLIANCE AUDIT (PERMIT),488400,230700
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958407-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-08235B,AN-08235B,ORCHARD MILL TROUT FARM (INLET),2020-02-21T11:13:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,RIVER / RUNNING SURFACE WATER,true,COMPLIANCE AUDIT (PERMIT),488400,230700
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956866-7668,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-101635,AN-101635,WEPENER FARM BRNS 23 LONDON RD,2020-02-03T13:29:00,NO FLOW/SAMP,No flow /No sample,7668,"",0,"",coded,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),488831,242760
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Chromium -Cr,Chromium,3164,"",1.1,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Nickel - Ni,Nickel,6462,"",2.5,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Chloride Ion,Chloride,0172,"",160,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",29,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Cadmium - Cd,Cadmium,0108,<,0.1,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Lead - as Pb,Lead,0050,<,2,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,BOD ATU,BOD : 5 Day ATU,0085,"",19,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Copper - Cu,Copper,6452,"",13,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1955440-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-20T11:13:00,Zinc - as Zn,Zinc,6455,"",29,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Zinc - as Zn,Zinc,6455,"",38,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Cadmium - Cd,Cadmium,0108,<,0.1,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.76,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Chromium -Cr,Chromium,3164,<,0.5,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Nickel - Ni,Nickel,6462,"",3.9,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Chloride Ion,Chloride,0172,"",260,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",16,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,BOD ATU,BOD : 5 Day ATU,0085,"",10,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Lead - as Pb,Lead,0050,<,2,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Copper - Cu,Copper,6452,"",11,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1956673-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-01-29T13:32:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Lead - as Pb,Lead,0050,<,2,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Cadmium - Cd,Cadmium,0108,<,0.1,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Nickel - Ni,Nickel,6462,"",2.9,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,BOD ATU,BOD : 5 Day ATU,0085,>,53.8,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",17,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Zinc - as Zn,Zinc,6455,"",24,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Copper - Cu,Copper,6452,"",12,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Chromium -Cr,Chromium,3164,"",0.62,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958369-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-02-20T09:15:00,Chloride Ion,Chloride,0172,"",170,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-6455,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Zinc - as Zn,Zinc,6455,"",26,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0172,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Chloride Ion,Chloride,0172,"",210,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",13,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Cadmium - Cd,Cadmium,0108,<,0.1,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,BOD ATU,BOD : 5 Day ATU,0085,"",7.8,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Chromium -Cr,Chromium,3164,<,0.5,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Lead - as Pb,Lead,0050,<,2,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",0.61,"",mg/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Copper - Cu,Copper,6452,"",8.5,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1960396-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11009,AN-11009,UNILEVER RESEARCH COLWORTH HOUSE,2020-03-06T10:19:00,Nickel - Ni,Nickel,6462,"",2.8,"",ug/l,ANY TRADE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),498200,260000
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0076,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Temp Water,Temperature of Water,0076,"",12.3,"",cel,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,"",1.2,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0664,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Oil & Grs Vs,"Visible oil or grease, significant trace: Present/Not found (1/0)",0664,"",0,"",pres/nf,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Phosphorus-P,"Phosphorus, Total as P",0348,>,2,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0135,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Sld Sus@105C,"Solids, Suspended at 105 C",0135,"",36,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0085,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,BOD ATU,BOD : 5 Day ATU,0085,"",13,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1954728-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-01-09T09:44:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-0175,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Cyanide - CN,Cyanide as CN,0175,<,0.005,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-0050,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Lead - as Pb,Lead,0050,<,2,"",ug/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-6462,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Nickel - Ni,Nickel,6462,"",1.2,"",ug/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-0111,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Ammonia(N),Ammoniacal Nitrogen as N,0111,<,0.5,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-6452,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Copper - Cu,Copper,6452,"",16,"",ug/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-0108,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Cadmium - Cd,Cadmium,0108,<,0.1,"",ug/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-0348,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Phosphorus-P,"Phosphorus, Total as P",0348,"",3,"",mg/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
http://environment.data.gov.uk/water-quality/data/measurement/AN-1958081-3164,http://environment.data.gov.uk/water-quality/id/sampling-point/AN-11260,AN-11260,CRANFIELD UNIVERSITY STW O/F,2020-02-17T12:47:00,Chromium -Cr,Chromium,3164,"",1.3,"",ug/l,FINAL SEWAGE EFFLUENT,true,COMPLIANCE AUDIT (PERMIT),494300,243200
